,id,event_id,down_time,up_time,action_time,activity,down_event,up_event,text_change,cursor_position,word_count
50049,015aa732,1637,576830,576905,75,Input,q,q,q,1323,232
50050,015aa732,1638,576980,577044,64,Input,q,q,q,1324,232
50051,015aa732,1639,577148,577219,71,Input,q,q,q,1325,232
50052,015aa732,1640,577291,577389,98,Input,q,q,q,1326,232
50053,015aa732,1641,577331,577391,60,Input,q,q,q,1327,232
50054,015aa732,1642,577452,577528,76,Input,q,q,q,1328,232
50055,015aa732,1643,577612,577704,92,Input,q,q,q,1329,232
50056,015aa732,1644,577700,577753,53,Input,q,q,q,1330,232
50057,015aa732,1645,577795,577897,102,Input,q,q,q,1331,232
50058,015aa732,1646,577906,578040,134,Input,Space,Space, ,1332,232
50059,015aa732,1647,579988,580105,117,Input,q,q,q,1333,233
50060,015aa732,1648,580229,580336,107,Input,q,q,q,1334,233
50061,015aa732,1649,580308,580447,139,Input,q,q,q,1335,233
50062,015aa732,1650,580459,580563,104,Input,q,q,q,1336,233
50063,015aa732,1651,580548,580676,128,Input,q,q,q,1337,233
50064,015aa732,1652,580701,580818,117,Input,Space,Space, ,1338,233
50065,015aa732,1653,580779,580889,110,Input,q,q,q,1339,234
50066,015aa732,1654,580900,580976,76,Input,q,q,q,1340,234
50067,015aa732,1655,581043,581202,159,Input,Space,Space, ,1341,234
50068,015aa732,1656,598301,598417,116,Input,q,q,q,1342,235
50069,015aa732,1657,598364,598434,70,Input,q,q,q,1343,235
50070,015aa732,1658,598541,598600,59,Input,q,q,q,1344,235
50071,015aa732,1659,598750,598817,67,Input,q,q,q,1345,235
50072,015aa732,1660,598861,598969,108,Input,q,q,q,1346,235
50073,015aa732,1661,598965,599034,69,Input,q,q,q,1347,235
50074,015aa732,1662,599117,599185,68,Input,q,q,q,1348,235
50075,015aa732,1663,599173,599274,101,Input,q,q,q,1349,235
50076,015aa732,1664,599238,599385,147,Input,Space,Space, ,1350,235
50077,015aa732,1665,599395,599459,64,Input,q,q,q,1351,236
50078,015aa732,1666,599557,599635,78,Input,q,q,q,1352,236
50079,015aa732,1667,599608,599753,145,Input,q,q,q,1353,236
50080,015aa732,1668,599700,599841,141,Input,q,q,q,1354,236
50081,015aa732,1669,599852,599890,38,Input,.,.,.,1355,236
50082,015aa732,1670,600100,600210,110,Input,Space,Space, ,1356,236
50083,015aa732,1671,604694,604753,59,Input,Enter,Enter,"
",1357,236
50084,015aa732,1672,604852,604929,77,Input,Enter,Enter,"
",1358,236
50085,015aa732,1673,605934,605934,0,Nonproduction,Shift,Shift,NoChange,1358,236
50086,015aa732,1674,606077,606150,73,Input,q,q,q,1359,237
50087,015aa732,1675,606156,606248,92,Input,q,q,q,1360,237
50088,015aa732,1676,606260,606370,110,Input,Space,Space, ,1361,237
50089,015aa732,1677,606357,606426,69,Input,q,q,q,1362,238
50090,015aa732,1678,606406,606459,53,Input,q,q,q,1363,238
50091,015aa732,1679,606573,606634,61,Input,q,q,q,1364,238
50092,015aa732,1680,606684,606826,142,Input,Space,Space, ,1365,238
50093,015aa732,1681,607845,607906,61,Input,q,q,q,1366,239
50094,015aa732,1682,607996,608075,79,Input,q,q,q,1367,239
50095,015aa732,1683,608192,608266,74,Input,q,q,q,1368,239
50096,015aa732,1684,608269,608338,69,Input,q,q,q,1369,239
50097,015aa732,1685,608405,608538,133,Input,Space,Space, ,1370,239
50098,015aa732,1686,608661,608729,68,Input,q,q,q,1371,240
50099,015aa732,1687,608740,608789,49,Input,q,q,q,1372,240
50100,015aa732,1688,608988,609034,46,Remove/Cut,Backspace,Backspace,q,1371,240
50101,015aa732,1689,609108,609217,109,Remove/Cut,Backspace,Backspace,q,1370,239
50102,015aa732,1690,609269,609393,124,Input,q,q,q,1371,240
50103,015aa732,1691,609412,609513,101,Input,q,q,q,1372,240
50104,015aa732,1692,609828,609889,61,Remove/Cut,Backspace,Backspace,q,1371,240
50105,015aa732,1693,609965,610079,114,Remove/Cut,Backspace,Backspace,q,1370,239
50106,015aa732,1694,610254,610329,75,Input,q,q,q,1371,240
50107,015aa732,1695,610350,610411,61,Input,q,q,q,1372,240
50108,015aa732,1696,610422,610540,118,Input,q,q,q,1373,240
50109,015aa732,1697,610550,610610,60,Input,q,q,q,1374,240
50110,015aa732,1698,610598,610738,140,Input,q,q,q,1375,240
50111,015aa732,1699,610697,610834,137,Input,Space,Space, ,1376,240
50112,015aa732,1700,610765,610829,64,Input,q,q,q,1377,241
50113,015aa732,1701,610926,610986,60,Input,q,q,q,1378,241
50114,015aa732,1702,610989,611111,122,Input,Space,Space, ,1379,241
50115,015aa732,1703,611109,611173,64,Input,q,q,q,1380,242
50116,015aa732,1704,611318,611369,51,Input,q,q,q,1381,242
50117,015aa732,1705,611436,611538,102,Input,q,q,q,1382,242
50118,015aa732,1706,611514,611610,96,Input,q,q,q,1383,242
50119,015aa732,1707,611571,611677,106,Input,q,q,q,1384,242
50120,015aa732,1708,611615,611752,137,Input,Space,Space, ,1385,242
50121,015aa732,1709,611749,611792,43,Input,q,q,q,1386,243
50122,015aa732,1710,611788,611897,109,Input,q,q,q,1387,243
50123,015aa732,1711,611860,611945,85,Input,q,q,q,1388,243
50124,015aa732,1712,612276,612369,93,Remove/Cut,Backspace,Backspace,q,1387,243
50125,015aa732,1713,612539,612618,79,Input,q,q,q,1388,243
50126,015aa732,1714,612680,612754,74,Input,q,q,q,1389,243
50127,015aa732,1715,612818,612882,64,Input,q,q,q,1390,243
50128,015aa732,1716,612870,612980,110,Input,q,q,q,1391,243
50129,015aa732,1717,614126,614177,51,Input,",",",",",",1392,243
50130,015aa732,1718,614204,614348,144,Input,Space,Space, ,1393,243
50131,015aa732,1719,614316,614427,111,Input,q,q,q,1394,244
50132,015aa732,1720,614405,614458,53,Input,q,q,q,1395,244
50133,015aa732,1721,614493,614619,126,Input,q,q,q,1396,244
50134,015aa732,1722,614566,614714,148,Input,q,q,q,1397,244
50135,015aa732,1723,614660,614810,150,Input,Space,Space, ,1398,244
50136,015aa732,1724,615222,615291,69,Remove/Cut,Backspace,Backspace, ,1397,244
50137,015aa732,1725,615398,615466,68,Input,",",",",",",1398,244
50138,015aa732,1726,615445,615569,124,Input,Space,Space, ,1399,244
50139,015aa732,1727,615555,615628,73,Input,q,q,q,1400,245
50140,015aa732,1728,615622,615682,60,Input,q,q,q,1401,245
50141,015aa732,1729,615780,615850,70,Input,q,q,q,1402,245
50142,015aa732,1730,615870,615979,109,Input,Space,Space, ,1403,245
50143,015aa732,1731,617989,618098,109,Input,q,q,q,1404,246
50144,015aa732,1732,618181,618337,156,Input,q,q,q,1405,246
50145,015aa732,1733,618294,618377,83,Input,q,q,q,1406,246
50146,015aa732,1734,618469,618617,148,Input,Space,Space, ,1407,246
50147,015aa732,1735,618576,618709,133,Input,q,q,q,1408,247
50148,015aa732,1736,618981,619099,118,Remove/Cut,Backspace,Backspace,q,1407,246
50149,015aa732,1737,619349,619483,134,Input,q,q,q,1408,247
50150,015aa732,1738,619454,619522,68,Input,q,q,q,1409,247
50151,015aa732,1739,619614,619690,76,Input,q,q,q,1410,247
50152,015aa732,1740,619679,619818,139,Input,q,q,q,1411,247
50153,015aa732,1741,619758,619890,132,Input,Space,Space, ,1412,247
50154,015aa732,1742,620094,620162,68,Input,q,q,q,1413,248
50155,015aa732,1743,620245,620386,141,Input,q,q,q,1414,248
50156,015aa732,1744,620341,620390,49,Input,q,q,q,1415,248
50157,015aa732,1745,620476,620538,62,Input,q,q,q,1416,248
50158,015aa732,1746,620661,620738,77,Input,q,q,q,1417,248
50159,015aa732,1747,620813,620899,86,Input,q,q,q,1418,248
50160,015aa732,1748,620877,620986,109,Input,q,q,q,1419,248
50161,015aa732,1749,621020,621106,86,Input,q,q,q,1420,248
50162,015aa732,1750,621189,621330,141,Input,q,q,q,1421,248
50163,015aa732,1751,621406,621575,169,Input,Space,Space, ,1422,248
50164,015aa732,1752,627398,627516,118,Input,q,q,q,1423,249
50165,015aa732,1753,627535,627620,85,Input,q,q,q,1424,249
50166,015aa732,1754,627574,627699,125,Input,Space,Space, ,1425,249
50167,015aa732,1755,627689,627755,66,Input,q,q,q,1426,250
50168,015aa732,1756,627750,627842,92,Input,q,q,q,1427,250
50169,015aa732,1757,628440,628527,87,Input,q,q,q,1428,250
50170,015aa732,1758,628651,628707,56,Input,q,q,q,1429,250
50171,015aa732,1759,628822,628883,61,Input,q,q,q,1430,250
50172,015aa732,1760,628966,629034,68,Input,q,q,q,1431,250
50173,015aa732,1761,629030,629127,97,Input,q,q,q,1432,250
50174,015aa732,1762,629094,629219,125,Input,Space,Space, ,1433,250
50175,015aa732,1763,629175,629229,54,Input,q,q,q,1434,251
50176,015aa732,1764,629374,629427,53,Input,q,q,q,1435,251
50177,015aa732,1765,629493,629572,79,Input,q,q,q,1436,251
50178,015aa732,1766,629559,629668,109,Input,q,q,q,1437,251
50179,015aa732,1767,629643,629730,87,Input,q,q,q,1438,251
50180,015aa732,1768,629775,629922,147,Input,q,q,q,1439,251
50181,015aa732,1769,630005,630077,72,Input,",",",",",",1440,251
50182,015aa732,1770,630087,630243,156,Input,Space,Space, ,1441,251
50183,015aa732,1771,630173,630266,93,Input,q,q,q,1442,252
50184,015aa732,1772,630277,630330,53,Input,q,q,q,1443,252
50185,015aa732,1773,630366,630443,77,Input,q,q,q,1444,252
50186,015aa732,1774,630441,630556,115,Input,Space,Space, ,1445,252
50187,015aa732,1775,630542,630640,98,Input,q,q,q,1446,253
50188,015aa732,1776,630695,630748,53,Input,q,q,q,1447,253
50189,015aa732,1777,630766,630884,118,Input,Space,Space, ,1448,253
50190,015aa732,1778,630839,630899,60,Input,q,q,q,1449,254
50191,015aa732,1779,630950,631012,62,Input,q,q,q,1450,254
50192,015aa732,1780,631063,631163,100,Input,q,q,q,1451,254
50193,015aa732,1781,631176,631290,114,Input,Space,Space, ,1452,254
50194,015aa732,1782,631261,631347,86,Input,q,q,q,1453,255
50195,015aa732,1783,631359,631435,76,Input,q,q,q,1454,255
50196,015aa732,1784,631445,631531,86,Input,q,q,q,1455,255
50197,015aa732,1785,631510,631640,130,Input,Space,Space, ,1456,255
50198,015aa732,1786,631582,631673,91,Input,q,q,q,1457,256
50199,015aa732,1787,631672,631747,75,Input,q,q,q,1458,256
50200,015aa732,1788,631727,631843,116,Input,Space,Space, ,1459,256
50201,015aa732,1789,631823,631867,44,Input,q,q,q,1460,257
50202,015aa732,1790,631944,632019,75,Input,q,q,q,1461,257
50203,015aa732,1791,631982,632059,77,Input,q,q,q,1462,257
50204,015aa732,1792,632046,632187,141,Input,Space,Space, ,1463,257
50205,015aa732,1793,632183,632251,68,Input,q,q,q,1464,258
50206,015aa732,1794,632239,632363,124,Input,q,q,q,1465,258
50207,015aa732,1795,632349,632411,62,Input,q,q,q,1466,258
50208,015aa732,1796,633422,633575,153,Input,Space,Space, ,1467,258
50209,015aa732,1797,633517,633654,137,Input,q,q,q,1468,259
50210,015aa732,1798,633574,633656,82,Input,q,q,q,1469,259
50211,015aa732,1799,633734,633842,108,Input,q,q,q,1470,259
50212,015aa732,1800,633807,633884,77,Input,q,q,q,1471,259
50213,015aa732,1801,633917,634059,142,Input,Space,Space, ,1472,259
50214,015aa732,1802,635239,635331,92,Input,q,q,q,1473,260
50215,015aa732,1803,635414,635467,53,Input,q,q,q,1474,260
50216,015aa732,1804,635576,635669,93,Input,q,q,q,1475,260
50217,015aa732,1805,635734,635811,77,Input,q,q,q,1476,260
50218,015aa732,1806,635792,635899,107,Input,Space,Space, ,1477,260
50219,015aa732,1807,635855,635931,76,Input,q,q,q,1478,261
50220,015aa732,1808,636032,636107,75,Input,q,q,q,1479,261
50221,015aa732,1809,636198,636267,69,Input,q,q,q,1480,261
50222,015aa732,1810,636277,636405,128,Input,q,q,q,1481,261
50223,015aa732,1811,636392,636467,75,Input,q,q,q,1482,261
50224,015aa732,1812,636446,636555,109,Input,q,q,q,1483,261
50225,015aa732,1813,636544,636669,125,Input,Space,Space, ,1484,261
50226,015aa732,1814,636673,636711,38,Input,q,q,q,1485,262
50227,015aa732,1815,636895,636947,52,Remove/Cut,Backspace,Backspace,q,1484,261
50228,015aa732,1816,637143,637211,68,Input,q,q,q,1485,262
50229,015aa732,1817,637222,637331,109,Input,q,q,q,1486,262
50230,015aa732,1818,637267,637410,143,Input,q,q,q,1487,262
50231,015aa732,1819,637345,637466,121,Input,Space,Space, ,1488,262
50232,015aa732,1820,637822,637890,68,Input,q,q,q,1489,263
50233,015aa732,1821,637887,637988,101,Input,q,q,q,1490,263
50234,015aa732,1822,637925,638040,115,Input,q,q,q,1491,263
50235,015aa732,1823,638126,638211,85,Input,q,q,q,1492,263
50236,015aa732,1824,638302,638378,76,Input,q,q,q,1493,263
50237,015aa732,1825,638447,638542,95,Input,q,q,q,1494,263
50238,015aa732,1826,638517,638643,126,Input,Space,Space, ,1495,263
50239,015aa732,1827,638598,638712,114,Input,q,q,q,1496,264
50240,015aa732,1828,638716,638774,58,Input,q,q,q,1497,264
50241,015aa732,1829,638767,638876,109,Input,q,q,q,1498,264
50242,015aa732,1830,638842,638980,138,Input,Space,Space, ,1499,264
50243,015aa732,1831,639135,639213,78,Input,q,q,q,1500,265
50244,015aa732,1832,639311,639395,84,Input,q,q,q,1501,265
50245,015aa732,1833,639382,639484,102,Input,q,q,q,1502,265
50246,015aa732,1834,639480,639602,122,Input,Space,Space, ,1503,265
50247,015aa732,1835,639592,639650,58,Input,q,q,q,1504,266
50248,015aa732,1836,639997,640067,70,Remove/Cut,Backspace,Backspace,q,1503,265
50249,015aa732,1837,640262,640315,53,Input,q,q,q,1504,266
50250,015aa732,1838,640350,640466,116,Input,q,q,q,1505,266
50251,015aa732,1839,640430,640500,70,Input,q,q,q,1506,266
50252,015aa732,1840,640566,640627,61,Input,q,q,q,1507,266
50253,015aa732,1841,640713,640764,51,Input,q,q,q,1508,266
50254,015aa732,1842,640751,640859,108,Input,q,q,q,1509,266
50255,015aa732,1843,640841,640963,122,Input,Space,Space, ,1510,266
50256,015aa732,1844,640920,640995,75,Input,q,q,q,1511,267
50257,015aa732,1845,641366,641443,77,Remove/Cut,Backspace,Backspace,q,1510,266
50258,015aa732,1846,641440,641551,111,Input,q,q,q,1511,267
50259,015aa732,1847,641550,641602,52,Input,q,q,q,1512,267
50260,015aa732,1848,641716,641779,63,Input,q,q,q,1513,267
50261,015aa732,1849,641791,641891,100,Input,Space,Space, ,1514,267
50262,015aa732,1850,641870,641938,68,Input,q,q,q,1515,268
50263,015aa732,1851,641948,642050,102,Input,q,q,q,1516,268
50264,015aa732,1852,642110,642130,20,Input,q,q,q,1517,268
50265,015aa732,1853,642206,642276,70,Input,q,q,q,1518,268
50266,015aa732,1854,642270,642347,77,Input,q,q,q,1519,268
50267,015aa732,1855,642429,642530,101,Input,q,q,q,1520,268
50268,015aa732,1856,642510,642636,126,Input,Space,Space, ,1521,268
50269,015aa732,1857,642622,642714,92,Input,q,q,q,1522,269
50270,015aa732,1858,642717,642812,95,Input,q,q,q,1523,269
50271,015aa732,1859,642822,642884,62,Input,q,q,q,1524,269
50272,015aa732,1860,642894,642988,94,Input,q,q,q,1525,269
50273,015aa732,1861,643095,643228,133,Input,Space,Space, ,1526,269
50274,015aa732,1862,644496,644531,35,Input,q,q,q,1527,270
50275,015aa732,1863,644689,644747,58,Input,q,q,q,1528,270
50276,015aa732,1864,644728,644828,100,Input,q,q,q,1529,270
50277,015aa732,1865,645006,645131,125,Input,q,q,q,1530,270
50278,015aa732,1866,645278,645363,85,Remove/Cut,Backspace,Backspace,q,1529,270
50279,015aa732,1867,645358,645459,101,Input,q,q,q,1530,270
50280,015aa732,1868,645519,645643,124,Input,q,q,q,1531,270
50281,015aa732,1869,645615,645748,133,Input,Space,Space, ,1532,270
50282,015aa732,1870,645715,645796,81,Input,q,q,q,1533,271
50283,015aa732,1871,645807,645868,61,Input,q,q,q,1534,271
50284,015aa732,1872,645887,645988,101,Input,q,q,q,1535,271
50285,015aa732,1873,645998,646100,102,Input,q,q,q,1536,271
50286,015aa732,1874,646166,646244,78,Input,q,q,q,1537,271
50287,015aa732,1875,646303,646362,59,Input,q,q,q,1538,271
50288,015aa732,1876,646430,646533,103,Input,q,q,q,1539,271
50289,015aa732,1877,646550,646627,77,Input,",",",",",",1540,271
50290,015aa732,1878,646734,646851,117,Input,Space,Space, ,1541,271
50291,015aa732,1879,646823,646924,101,Input,q,q,q,1542,272
50292,015aa732,1880,646918,646963,45,Input,q,q,q,1543,272
50293,015aa732,1881,647061,647140,79,Input,q,q,q,1544,272
50294,015aa732,1882,647118,647227,109,Input,Space,Space, ,1545,272
50295,015aa732,1883,647182,647298,116,Input,q,q,q,1546,273
50296,015aa732,1884,647648,647717,69,Input,q,q,q,1547,273
50297,015aa732,1885,647825,647884,59,Input,q,q,q,1548,273
50298,015aa732,1886,647951,648013,62,Input,q,q,q,1549,273
50299,015aa732,1887,648041,648155,114,Input,Space,Space, ,1550,273
50300,015aa732,1888,648167,648228,61,Input,q,q,q,1551,274
50301,015aa732,1889,648216,648324,108,Input,q,q,q,1552,274
50302,015aa732,1890,648288,648411,123,Input,Space,Space, ,1553,274
50303,015aa732,1891,648377,648475,98,Input,q,q,q,1554,275
50304,015aa732,1892,648503,648575,72,Input,q,q,q,1555,275
50305,015aa732,1893,648596,648653,57,Input,q,q,q,1556,275
50306,015aa732,1894,648710,648803,93,Input,q,q,q,1557,275
50307,015aa732,1895,648838,648891,53,Input,q,q,q,1558,275
50308,015aa732,1896,648950,649081,131,Input,Space,Space, ,1559,275
50309,015aa732,1897,649054,649114,60,Input,q,q,q,1560,276
50310,015aa732,1898,649198,649299,101,Input,q,q,q,1561,276
50311,015aa732,1899,649221,649314,93,Input,Space,Space, ,1562,276
50312,015aa732,1900,649304,649374,70,Input,q,q,q,1563,277
50313,015aa732,1901,649430,649475,45,Input,q,q,q,1564,277
50314,015aa732,1902,649534,649622,88,Input,q,q,q,1565,277
50315,015aa732,1903,649647,649757,110,Input,Space,Space, ,1566,277
50316,015aa732,1904,649735,649788,53,Input,q,q,q,1567,278
50317,015aa732,1905,649855,649939,84,Input,q,q,q,1568,278
50318,015aa732,1906,649959,650036,77,Input,q,q,q,1569,278
50319,015aa732,1907,650055,650156,101,Input,q,q,q,1570,278
50320,015aa732,1908,650126,650252,126,Input,Space,Space, ,1571,278
50321,015aa732,1909,650271,650340,69,Input,q,q,q,1572,279
50322,015aa732,1910,650431,650500,69,Input,q,q,q,1573,279
50323,015aa732,1911,650511,650612,101,Input,q,q,q,1574,279
50324,015aa732,1912,650625,650686,61,Input,q,q,q,1575,279
50325,015aa732,1913,650714,650796,82,Input,q,q,q,1576,279
50326,015aa732,1914,650783,650862,79,Input,q,q,q,1577,279
50327,015aa732,1915,650911,650980,69,Input,q,q,q,1578,279
50328,015aa732,1916,651072,651156,84,Input,q,q,q,1579,279
50329,015aa732,1917,651184,651308,124,Input,Space,Space, ,1580,279
50330,015aa732,1918,651279,651348,69,Input,q,q,q,1581,280
50331,015aa732,1919,651422,651507,85,Input,q,q,q,1582,280
50332,015aa732,1920,651494,651605,111,Input,q,q,q,1583,280
50333,015aa732,1921,651583,651655,72,Input,q,q,q,1584,280
50334,015aa732,1922,651703,651804,101,Input,Space,Space, ,1585,280
50335,015aa732,1923,651846,651955,109,Input,q,q,q,1586,281
50336,015aa732,1924,651951,652012,61,Input,q,q,q,1587,281
50337,015aa732,1925,652121,652187,66,Input,q,q,q,1588,281
50338,015aa732,1926,652510,652701,191,Input,Space,Space, ,1589,281
50339,015aa732,1927,652656,652811,155,Input,q,q,q,1590,282
50340,015aa732,1928,652758,652835,77,Input,q,q,q,1591,282
50341,015aa732,1929,652888,652922,34,Input,q,q,q,1592,282
50342,015aa732,1930,653014,653123,109,Input,q,q,q,1593,282
50343,015aa732,1931,653142,653277,135,Input,Space,Space, ,1594,282
50344,015aa732,1932,653247,653309,62,Input,q,q,q,1595,283
50345,015aa732,1933,653407,653484,77,Input,q,q,q,1596,283
50346,015aa732,1934,653494,653614,120,Input,Space,Space, ,1597,283
50347,015aa732,1935,653619,653700,81,Input,q,q,q,1598,284
50348,015aa732,1936,653759,653844,85,Input,q,q,q,1599,284
50349,015aa732,1937,653926,653988,62,Input,q,q,q,1600,284
50350,015aa732,1938,653992,654059,67,Input,q,q,q,1601,284
50351,015aa732,1939,654072,654180,108,Input,q,q,q,1602,284
50352,015aa732,1940,654167,654284,117,Input,q,q,q,1603,284
50353,015aa732,1941,654289,654364,75,Input,.,.,.,1604,284
50354,015aa732,1942,655296,655395,99,Input,q,q,q,1605,284
50355,015aa732,1943,655823,655956,133,Remove/Cut,Backspace,Backspace,q,1604,284
50356,015aa732,1944,656271,656444,173,Input,Space,Space, ,1605,284
50357,015aa732,1945,656863,656863,0,Nonproduction,Shift,Shift,NoChange,1605,284
50358,015aa732,1946,657528,657589,61,Input,q,q,q,1606,285
50359,015aa732,1947,657688,657750,62,Input,q,q,q,1607,285
50360,015aa732,1948,657799,657891,92,Input,Space,Space, ,1608,285
50361,015aa732,1949,663272,663333,61,Input,q,q,q,1609,286
50362,015aa732,1950,663361,663477,116,Input,q,q,q,1610,286
50363,015aa732,1951,663511,663612,101,Input,q,q,q,1611,286
50364,015aa732,1952,663673,663731,58,Input,q,q,q,1612,286
50365,015aa732,1953,663711,663838,127,Input,q,q,q,1613,286
50366,015aa732,1954,663856,663949,93,Input,q,q,q,1614,286
50367,015aa732,1955,664048,664139,91,Input,q,q,q,1615,286
50368,015aa732,1956,664103,664177,74,Input,q,q,q,1616,286
50369,015aa732,1957,664256,664333,77,Input,q,q,q,1617,286
50370,015aa732,1958,664288,664364,76,Input,q,q,q,1618,286
50371,015aa732,1959,664376,664476,100,Input,Space,Space, ,1619,286
50372,015aa732,1960,664446,664543,97,Input,q,q,q,1620,287
50373,015aa732,1961,664542,664597,55,Input,q,q,q,1621,287
50374,015aa732,1962,664687,664787,100,Input,q,q,q,1622,287
50375,015aa732,1963,664768,664828,60,Input,q,q,q,1623,287
50376,015aa732,1964,664815,664933,118,Input,Space,Space, ,1624,287
50377,015aa732,1965,664903,664964,61,Input,q,q,q,1625,288
50378,015aa732,1966,664968,665075,107,Input,q,q,q,1626,288
50379,015aa732,1967,665088,665164,76,Input,q,q,q,1627,288
50380,015aa732,1968,665214,665355,141,Input,Space,Space, ,1628,288
50381,015aa732,1969,665351,665421,70,Input,q,q,q,1629,289
50382,015aa732,1970,665488,665621,133,Input,q,q,q,1630,289
50383,015aa732,1971,665608,665644,36,Input,q,q,q,1631,289
50384,015aa732,1972,665738,665804,66,Input,q,q,q,1632,289
50385,015aa732,1973,665942,665997,55,Input,q,q,q,1633,289
50386,015aa732,1974,666080,666165,85,Input,q,q,q,1634,289
50387,015aa732,1975,666136,666228,92,Input,q,q,q,1635,289
50388,015aa732,1976,666264,666340,76,Input,q,q,q,1636,289
50389,015aa732,1977,666433,666540,107,Input,q,q,q,1637,289
50390,015aa732,1978,666560,666711,151,Input,Space,Space, ,1638,289
50391,015aa732,1979,666641,666789,148,Input,q,q,q,1639,290
50392,015aa732,1980,666792,666868,76,Input,q,q,q,1640,290
50393,015aa732,1981,666960,667068,108,Input,q,q,q,1641,290
50394,015aa732,1982,669765,669851,86,Remove/Cut,Backspace,Backspace,q,1640,290
50395,015aa732,1983,669953,670028,75,Remove/Cut,Backspace,Backspace,q,1639,290
50396,015aa732,1984,670064,670173,109,Remove/Cut,Backspace,Backspace,q,1638,289
50397,015aa732,1985,670288,670372,84,Remove/Cut,Backspace,Backspace, ,1637,289
50398,015aa732,1986,671424,671477,53,Remove/Cut,Backspace,Backspace,q,1636,289
50399,015aa732,1987,672040,672134,94,Remove/Cut,Backspace,Backspace,q,1635,289
50400,015aa732,1988,672238,672300,62,Remove/Cut,Backspace,Backspace,q,1634,289
50401,015aa732,1989,672407,672471,64,Remove/Cut,Backspace,Backspace,q,1633,289
50402,015aa732,1990,672590,672645,55,Remove/Cut,Backspace,Backspace,q,1632,289
50403,015aa732,1991,672769,672822,53,Remove/Cut,Backspace,Backspace,q,1631,289
50404,015aa732,1992,672936,672989,53,Remove/Cut,Backspace,Backspace,q,1630,289
50405,015aa732,1993,673096,673157,61,Remove/Cut,Backspace,Backspace,q,1629,289
50406,015aa732,1994,673251,673318,67,Remove/Cut,Backspace,Backspace,q,1628,288
50407,015aa732,1995,673728,673837,109,Input,q,q,q,1629,289
50408,015aa732,1996,673911,673972,61,Input,q,q,q,1630,289
50409,015aa732,1997,674007,674123,116,Input,q,q,q,1631,289
50410,015aa732,1998,674103,674189,86,Input,q,q,q,1632,289
50411,015aa732,1999,674199,674300,101,Input,q,q,q,1633,289
50412,015aa732,2000,674408,674468,60,Input,",",",",",",1634,289
50413,015aa732,2001,674496,674619,123,Input,Space,Space, ,1635,289
50414,015aa732,2002,674593,674694,101,Input,q,q,q,1636,290
50415,015aa732,2003,674682,674763,81,Input,q,q,q,1637,290
50416,015aa732,2004,674848,674925,77,Input,q,q,q,1638,290
50417,015aa732,2005,674911,675045,134,Input,Space,Space, ,1639,290
50418,015aa732,2006,675000,675117,117,Input,q,q,q,1640,291
50419,015aa732,2007,675056,675125,69,Input,q,q,q,1641,291
50420,015aa732,2008,675232,675267,35,Input,q,q,q,1642,291
50421,015aa732,2009,675342,675414,72,Input,q,q,q,1643,291
50422,015aa732,2010,675472,675605,133,Input,Space,Space, ,1644,291
50423,015aa732,2011,680970,681118,148,Input,q,q,q,1645,292
50424,015aa732,2012,681223,681317,94,Input,q,q,q,1646,292
50425,015aa732,2013,681892,681950,58,Input,q,q,q,1647,292
50426,015aa732,2014,682064,682141,77,Input,q,q,q,1648,292
50427,015aa732,2015,682153,682261,108,Input,q,q,q,1649,292
50428,015aa732,2016,682449,682590,141,Input,Space,Space, ,1650,292
50429,015aa732,2017,682554,682661,107,Input,q,q,q,1651,293
50430,015aa732,2018,682617,682685,68,Input,q,q,q,1652,293
50431,015aa732,2019,682783,682843,60,Input,q,q,q,1653,293
50432,015aa732,2020,682839,682931,92,Input,q,q,q,1654,293
50433,015aa732,2021,682911,683045,134,Input,Space,Space, ,1655,293
50434,015aa732,2022,683000,683068,68,Input,q,q,q,1656,294
50435,015aa732,2023,683096,683228,132,Input,q,q,q,1657,294
50436,015aa732,2024,683200,683268,68,Input,q,q,q,1658,294
50437,015aa732,2025,683377,683508,131,Input,Space,Space, ,1659,294
50438,015aa732,2026,683464,683556,92,Input,q,q,q,1660,295
50439,015aa732,2027,683640,683738,98,Input,q,q,q,1661,295
50440,015aa732,2028,683744,683834,90,Input,q,q,q,1662,295
50441,015aa732,2029,683838,683956,118,Input,q,q,q,1663,295
50442,015aa732,2030,684008,684046,38,Input,q,q,q,1664,295
50443,015aa732,2031,684753,684841,88,Input,q,q,q,1665,295
50444,015aa732,2032,684905,684972,67,Input,q,q,q,1666,295
50445,015aa732,2033,685248,685293,45,Remove/Cut,Backspace,Backspace,q,1665,295
50446,015aa732,2034,685393,685437,44,Remove/Cut,Backspace,Backspace,q,1664,295
50447,015aa732,2035,685537,685605,68,Remove/Cut,Backspace,Backspace,q,1663,295
50448,015aa732,2036,685651,685725,74,Input,q,q,q,1664,295
50449,015aa732,2037,685804,685868,64,Input,q,q,q,1665,295
50450,015aa732,2038,685970,686102,132,Input,Space,Space, ,1666,295
50451,015aa732,2039,686211,686302,91,Input,q,q,q,1667,296
50452,015aa732,2040,686340,686415,75,Input,q,q,q,1668,296
50453,015aa732,2041,686409,686517,108,Input,q,q,q,1669,296
50454,015aa732,2042,686505,686653,148,Input,Space,Space, ,1670,296
50455,015aa732,2043,695980,696175,195,Input,q,q,q,1671,297
50456,015aa732,2044,696137,696277,140,Input,q,q,q,1672,297
